Genome ID,Domain,Phylum,Class,Order,Family,Genus,Species
TOBG_SP-2993,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandracinaceae,Sandaracinus,null
TOBG_SP-4288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,null
TOBG_SAT-120,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_F,null
TOBG_SAT-28,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassopira,null
TOBG_NAT-122,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,null,null
TOBG_NAT-123,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,null,null
TOBG_NAT-121,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,null
TOBG_NAT-127,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,null,null
TOBG_NAT-124,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,null,null
TOBG_NAT-129,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,null,null
TOBG_SAT-8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,null
TOBG_NP-1466,Archaea,Pacearchaeota,null,null,null,null,null
TOBG_SP-3992,Archaea,Thaumarchaeota,novelClass_A,null,null,null,null
TOBG_RS-711,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-3008,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_SAT-168,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_ARS-1037,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,null,null,null
TOBG_ARS-1036,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,novel_genusE9,null
TOBG_ARS-1035,Bacteria,Poribacteria,null,null,null,null,null
TOBG_ARS-1034,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,null
TOBG_ARS-1032,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_ARS-1030,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_SP-2999,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,Halobacteriovorax,null
TOBG_SAT-2681,Archaea,Euryarcheoata,null,null,novelFamily_J,null,null
TOBG_EAC-625,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_EAC-624,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-627,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_NP-983,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_EAC-623,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_EAC-622,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,null,null
TOBG_SAT-149,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,null,null
TOBG_EAC-628,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_NP-989,Bacteria,Proteobacteria,Deltaproteobacteria,null,null,null,null
TOBG_NP-15,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,null
TOBG_NP-14,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_NP-17,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_NP-16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,null,null
TOBG_NP-10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,null
TOBG_NP-18,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_NP-969,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_SP-158,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,null
TOBG_RS-533,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-9,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Haliea,null
TOBG_NP-8,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,idiomarina,null
TOBG_NP-961,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_NP-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterum,phyllosphaerae
TOBG_NP-1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null
TOBG_NP-965,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_NP-966,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_NP-2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,null,null
TOBG_SP-486,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,null,null
TOBG_EAC-721,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_EAC-723,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-1551,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_EAC-1775,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_C,null
TOBG_RS-408,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_RS-409,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_NAT-59,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_NAT-58,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_NAT-56,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NAT-55,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-53,Bacteria,SBR1093,null,null,null,null,null
TOBG_NAT-52,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-51,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-50,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_SAT-1404,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_SAT-1405,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_SP-4355,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SAT-1403,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-1401,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,null,null
TOBG_MED-921,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_RS-626,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,null
TOBG_SAT-2998,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_EAC-1795,Bacteria,Poribacteria,null,null,null,null,null
TOBG_MED-928,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SAT-2990,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_SAT-1386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanibulbus,null
TOBG_SP-3017,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-1190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_SP-3014,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_SP-3013,Bacteria,Chloroflexi,novelClass_F,null,null,null,null
TOBG_SP-3018,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus,null
TOBG_CPC-61,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_CPC-60,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-101,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-1530,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_A,null
TOBG_CPC-62,Bacteria,proteobacteria,Gammaproteobacteria,Pseudomonadales,pseudomonadaceae,null,null
TOBG_MED-819,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,null
TOBG_MED-818,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_MED-815,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-814,Bacteria,Proteobacteria,Gammaproteobacteria,null,null,null,null
TOBG_MED-817,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_MED-816,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_MED-811,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_MED-810,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-813,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_MED-812,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_CPC-67,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Aequorivita,null
TOBG_CPC-66,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_SP-100,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_CPC-1357,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_IN-1093,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_SP-4038,Bacteria,Chloroflexi,novelClass_E,novelOrder_D,null,null,null
TOBG_SP-4039,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-175,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_NAT-430,Bacteria,SBR1093,null,null,null,null,null
TOBG_EAC-6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Henriciella,null
TOBG_EAC-5,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_EAC-4,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Muricauda,null
TOBG_EAC-3,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Zunongwangia,profunda
TOBG_EAC-9,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_EAC-53,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_EAC-52,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_EAC-51,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,null
TOBG_EAC-56,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,null
TOBG_EAC-55,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,idiomarina,null
TOBG_EAC-58,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinimicrobium,agarilyticum
TOBG_NP-1073,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassopira,null
TOBG_NP-1070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,null
TOBG_NP-1071,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-104,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,null,null,null
TOBG_NAT-549,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-4095,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-679,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_MED-678,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_SP-107,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-671,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_MED-670,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,null,null
TOBG_MED-673,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-674,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,novel_genusE10,null
TOBG_MED-677,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-676,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SAT-66,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,null
TOBG_SAT-61,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,null,null
TOBG_SAT-208,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-60,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Polycyclovorans,null
TOBG_SAT-209,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,null,null
TOBG_SP-78,Bacteria,SBR1093,null,null,null,null,null
TOBG_SAT-129,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,null
TOBG_SP-76,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_B,novelSpecies_A
TOBG_SP-74,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,null
TOBG_SAT-62,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,null,null
TOBG_SP-72,Bacteria,Chloroflexi,novelClass_E,novelOrder_C,null,null,null
TOBG_SP-73,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis,null
TOBG_SP-70,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Pseudozobellia,null
TOBG_SP-71,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-2985,Bacteria,Planctomycetes,OM190,null,null,null,null
TOBG_MED-789,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_MED-788,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-2037,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_MED-785,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,marinegroup,null
TOBG_EAC-2038,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,null,null
TOBG_MED-787,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_MED-780,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,novel_genusE2,null
TOBG_MED-783,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-782,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,null,null
TOBG_SAT-68,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,null
TOBG_CPC-325,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,CandidatusPuniceispirillum,null
TOBG_CPC-324,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_B,null,null
TOBG_NAT-139,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_CPC-85,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_CPC-323,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,null
TOBG_NAT-134,Bacteria,Ignavibacteriae,NovelClass_B,null,null,null,null
TOBG_NAT-137,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_NAT-136,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-131,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandracinaceae,Sandaracinus,null
TOBG_NAT-130,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_C,null
TOBG_NAT-133,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,null,null,null
TOBG_ARS-7,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,mediterranea
TOBG_ARS-4,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,null,null,null
TOBG_ARS-5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pelagibaca,null
TOBG_ARS-2,Bacteria,proteobacteria,Gammaproteobacteria,Pseudomonadales,pseudomonadaceae,Pseudomonas,stutzeri
TOBG_ARS-3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,null
TOBG_ARS-1,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_RS-465,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-1256,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_ARS-8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,null
TOBG_SAT-227,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,null,null,null
TOBG_SAT-220,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-221,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-222,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-223,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_SP-357,Bacteria,SBR1093,null,null,null,null,null
TOBG_SAT-228,Bacteria,Chloroflexi,novelClass_F,null,null,null,null
TOBG_SAT-229,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_SP-3089,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_SP-3086,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_E,null,null
TOBG_ARS-1029,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,null
TOBG_ARS-1020,Archaea,Thaumarchaeota,novelClass_A,null,null,null,null
TOBG_ARS-1023,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,null,null
TOBG_ARS-1024,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,aggregatus
TOBG_ARS-1025,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_ARS-1026,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_EAC-650,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_EAC-651,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_EAC-652,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_EAC-653,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_EAC-654,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,null,null,null,null
TOBG_SAT-135,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,null,null
TOBG_EAC-656,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,null,null,null
TOBG_EAC-657,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_NP-20,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_EAC-659,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,null,null
TOBG_NP-22,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_NP-23,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,marinegroup,null
TOBG_NP-24,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_NP-25,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,null
TOBG_NP-959,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_SP-128,Bacteria,Planctomycetes,Phycisphaerae,SM1A02,null,null,null
TOBG_NP-955,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_NP-954,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-125,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,null
TOBG_NP-956,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_NP-951,Bacteria,Proteobacteria,Zetaproteobacteria,null,null,null,null
TOBG_SP-121,Bacteria,Planctomycetes,Phycisphaerae,SM1A02,null,null,null
TOBG_NP-952,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,null,null,null,null
TOBG_SP-95,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_RS-431,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_RS-430,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_RS-432,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_RS-437,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,null
TOBG_RS-436,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_EAC-1768,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_NAT-45,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-46,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,null
TOBG_NAT-40,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_NAT-41,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_NAT-42,Archaea,Thaumarchaeota,null,null,null,null,null
TOBG_NAT-43,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,novel_genusE3,null
TOBG_SAT-1433,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SAT-1431,Bacteria,novelPhylum_C,null,null,null,null,null
TOBG_RS-349,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,null
TOBG_RS-348,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_RS-347,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_RS-346,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_RS-345,Bacteria,Actinobacteria,novelClass_A,null,null,null,null
TOBG_RS-344,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_RS-343,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_RS-342,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,null,null
TOBG_RS-341,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-233,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_SP-232,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,null
TOBG_SP-231,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_SP-230,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanibulbus,null
TOBG_SP-235,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,marinegroup,null
TOBG_SAT-2989,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_EAC-1786,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-1785,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SAT-2981,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,null,null
TOBG_SAT-130,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,null
TOBG_SP-3022,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_SP-3023,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-3020,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,null
TOBG_SP-3021,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,null
TOBG_SP-3027,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_SP-3024,Archaea,Euryarcheoata,null,null,novelFamily_A,null,null
TOBG_SP-3025,Archaea,Euryarcheoata,null,null,novelFamily_A,null,null
TOBG_SP-3029,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,null,null,null
TOBG_SAT-1329,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
